LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
COL,CPI,TOT,IDX2015,A,2003,60.90104,
COL,CPI,TOT,IDX2015,A,2004,64.49666,
COL,CPI,TOT,IDX2015,A,2005,67.75439,
COL,CPI,TOT,IDX2015,A,2006,70.66338,
COL,CPI,TOT,IDX2015,A,2007,74.58122,
COL,CPI,TOT,IDX2015,A,2008,79.79958,
COL,CPI,TOT,IDX2015,A,2009,83.15318,
COL,CPI,TOT,IDX2015,A,2010,85.04242,
COL,CPI,TOT,IDX2015,A,2011,87.94665,
COL,CPI,TOT,IDX2015,A,2012,90.73394,
COL,CPI,TOT,IDX2015,A,2013,92.56404,
COL,CPI,TOT,IDX2015,A,2014,95.24732,
COL,CPI,TOT,IDX2015,A,2015,100,
COL,CPI,TOT,IDX2015,A,2016,107.5135,
COL,CPI,TOT,IDX2015,A,2017,112.1519,
COL,CPI,TOT,IDX2015,A,2018,115.7863,
COL,CPI,TOT,IDX2015,A,2019,119.8655,
COL,CPI,TOT,IDX2015,A,2020,122.894,
COL,CPI,TOT,IDX2015,A,2021,127.1892,
CRI,CPI,TOT,IDX2015,A,1976,0.5069763,
CRI,CPI,TOT,IDX2015,A,1977,0.5282198,
CRI,CPI,TOT,IDX2015,A,1978,0.5599506,
CRI,CPI,TOT,IDX2015,A,1979,0.6114013,
CRI,CPI,TOT,IDX2015,A,1980,0.7222799,
CRI,CPI,TOT,IDX2015,A,1981,0.9899304,
CRI,CPI,TOT,IDX2015,A,1982,1.882069,
CRI,CPI,TOT,IDX2015,A,1983,2.496069,
CRI,CPI,TOT,IDX2015,A,1984,2.794286,
CRI,CPI,TOT,IDX2015,A,1985,3.215033,
CRI,CPI,TOT,IDX2015,A,1986,3.595534,
CRI,CPI,TOT,IDX2015,A,1987,4.201109,
CRI,CPI,TOT,IDX2015,A,1988,5.076306,
CRI,CPI,TOT,IDX2015,A,1989,5.914395,
CRI,CPI,TOT,IDX2015,A,1990,7.040481,
CRI,CPI,TOT,IDX2015,A,1991,9.061753,
CRI,CPI,TOT,IDX2015,A,1992,11.03642,
CRI,CPI,TOT,IDX2015,A,1993,12.11562,
CRI,CPI,TOT,IDX2015,A,1994,13.75541,
CRI,CPI,TOT,IDX2015,A,1995,16.94481,
CRI,CPI,TOT,IDX2015,A,1996,19.91209,
CRI,CPI,TOT,IDX2015,A,1997,22.55005,
CRI,CPI,TOT,IDX2015,A,1998,25.17923,
CRI,CPI,TOT,IDX2015,A,1999,27.70855,
CRI,CPI,TOT,IDX2015,A,2000,30.74584,
CRI,CPI,TOT,IDX2015,A,2001,34.20647,
CRI,CPI,TOT,IDX2015,A,2002,37.34235,
CRI,CPI,TOT,IDX2015,A,2003,40.8703,
CRI,CPI,TOT,IDX2015,A,2004,45.9034,
CRI,CPI,TOT,IDX2015,A,2005,52.23729,
CRI,CPI,TOT,IDX2015,A,2006,58.22922,
CRI,CPI,TOT,IDX2015,A,2007,63.67787,
CRI,CPI,TOT,IDX2015,A,2008,72.22629,
CRI,CPI,TOT,IDX2015,A,2009,77.89078,
CRI,CPI,TOT,IDX2015,A,2010,82.30154,
CRI,CPI,TOT,IDX2015,A,2011,86.31621,
CRI,CPI,TOT,IDX2015,A,2012,90.19652,
CRI,CPI,TOT,IDX2015,A,2013,94.915,
CRI,CPI,TOT,IDX2015,A,2014,99.2044,
CRI,CPI,TOT,IDX2015,A,2015,100,
CRI,CPI,TOT,IDX2015,A,2016,99.98252,
CRI,CPI,TOT,IDX2015,A,2017,101.6081,
CRI,CPI,TOT,IDX2015,A,2018,103.865,
CRI,CPI,TOT,IDX2015,A,2019,106.042,
CRI,CPI,TOT,IDX2015,A,2020,106.8107,
CRI,CPI,TOT,IDX2015,A,2021,108.6548,
EST,CPI,TOT,IDX2015,A,1998,55.47913,
EST,CPI,TOT,IDX2015,A,1999,57.30778,
EST,CPI,TOT,IDX2015,A,2000,59.61068,
EST,CPI,TOT,IDX2015,A,2001,63.03727,
EST,CPI,TOT,IDX2015,A,2002,65.28891,
EST,CPI,TOT,IDX2015,A,2003,66.16051,
EST,CPI,TOT,IDX2015,A,2004,68.17715,
EST,CPI,TOT,IDX2015,A,2005,70.95859,
EST,CPI,TOT,IDX2015,A,2006,74.10746,
EST,CPI,TOT,IDX2015,A,2007,78.99954,
EST,CPI,TOT,IDX2015,A,2008,87.18575,
EST,CPI,TOT,IDX2015,A,2009,87.11739,
EST,CPI,TOT,IDX2015,A,2010,89.70656,
EST,CPI,TOT,IDX2015,A,2011,94.17565,
EST,CPI,TOT,IDX2015,A,2012,97.87996,
EST,CPI,TOT,IDX2015,A,2013,100.6016,
EST,CPI,TOT,IDX2015,A,2014,100.4948,
EST,CPI,TOT,IDX2015,A,2015,100,
EST,CPI,TOT,IDX2015,A,2016,100.1487,
EST,CPI,TOT,IDX2015,A,2017,103.571,
EST,CPI,TOT,IDX2015,A,2018,107.13,
EST,CPI,TOT,IDX2015,A,2019,109.5697,
EST,CPI,TOT,IDX2015,A,2020,109.0826,
EST,CPI,TOT,IDX2015,A,2021,114.1584,
IND,CPI,TOT,IDX2015,A,1957,1.525411,
IND,CPI,TOT,IDX2015,A,1958,1.598252,
IND,CPI,TOT,IDX2015,A,1959,1.671093,
IND,CPI,TOT,IDX2015,A,1960,1.700837,
IND,CPI,TOT,IDX2015,A,1961,1.729669,
IND,CPI,TOT,IDX2015,A,1962,1.792495,
IND,CPI,TOT,IDX2015,A,1963,1.845304,
IND,CPI,TOT,IDX2015,A,1964,2.09175,
IND,CPI,TOT,IDX2015,A,1965,2.289938,
IND,CPI,TOT,IDX2015,A,1966,2.537294,
IND,CPI,TOT,IDX2015,A,1967,2.86872,
IND,CPI,TOT,IDX2015,A,1968,2.961592,
IND,CPI,TOT,IDX2015,A,1969,2.944293,
IND,CPI,TOT,IDX2015,A,1970,3.094223,
IND,CPI,TOT,IDX2015,A,1971,3.189524,
IND,CPI,TOT,IDX2015,A,1972,3.394996,
IND,CPI,TOT,IDX2015,A,1973,3.970136,
IND,CPI,TOT,IDX2015,A,1974,5.105545,
IND,CPI,TOT,IDX2015,A,1975,5.399033,
IND,CPI,TOT,IDX2015,A,1976,4.986875,
IND,CPI,TOT,IDX2015,A,1977,5.401158,
IND,CPI,TOT,IDX2015,A,1978,5.537431,
IND,CPI,TOT,IDX2015,A,1979,5.884943,
IND,CPI,TOT,IDX2015,A,1980,6.552652,
IND,CPI,TOT,IDX2015,A,1981,7.411872,
IND,CPI,TOT,IDX2015,A,1982,7.996724,
IND,CPI,TOT,IDX2015,A,1983,8.945781,
IND,CPI,TOT,IDX2015,A,1984,9.689973,
IND,CPI,TOT,IDX2015,A,1985,10.22839,
IND,CPI,TOT,IDX2015,A,1986,11.1213,
IND,CPI,TOT,IDX2015,A,1987,12.1001,
IND,CPI,TOT,IDX2015,A,1988,13.23551,
IND,CPI,TOT,IDX2015,A,1989,14.17182,
IND,CPI,TOT,IDX2015,A,1990,15.44321,
IND,CPI,TOT,IDX2015,A,1991,17.58522,
IND,CPI,TOT,IDX2015,A,1992,19.65814,
IND,CPI,TOT,IDX2015,A,1993,20.90189,
IND,CPI,TOT,IDX2015,A,1994,23.0439,
IND,CPI,TOT,IDX2015,A,1995,25.40011,
IND,CPI,TOT,IDX2015,A,1996,27.68032,
IND,CPI,TOT,IDX2015,A,1997,29.6634,
IND,CPI,TOT,IDX2015,A,1998,33.58812,
IND,CPI,TOT,IDX2015,A,1999,35.15663,
IND,CPI,TOT,IDX2015,A,2000,36.56621,
IND,CPI,TOT,IDX2015,A,2001,37.94815,
IND,CPI,TOT,IDX2015,A,2002,39.57885,
IND,CPI,TOT,IDX2015,A,2003,41.08516,
IND,CPI,TOT,IDX2015,A,2004,42.63294,
IND,CPI,TOT,IDX2015,A,2005,44.44328,
IND,CPI,TOT,IDX2015,A,2006,47.01944,
IND,CPI,TOT,IDX2015,A,2007,50.01594,
IND,CPI,TOT,IDX2015,A,2008,54.1919,
IND,CPI,TOT,IDX2015,A,2009,60.08926,
IND,CPI,TOT,IDX2015,A,2010,67.29359,
IND,CPI,TOT,IDX2015,A,2011,73.2547,
IND,CPI,TOT,IDX2015,A,2012,80.07651,
IND,CPI,TOT,IDX2015,A,2013,88.81097,
IND,CPI,TOT,IDX2015,A,2014,94.4533,
IND,CPI,TOT,IDX2015,A,2015,100,
IND,CPI,TOT,IDX2015,A,2016,104.941,
IND,CPI,TOT,IDX2015,A,2017,107.555,
IND,CPI,TOT,IDX2015,A,2018,112.7829,
IND,CPI,TOT,IDX2015,A,2019,121.4217,
IND,CPI,TOT,IDX2015,A,2020,128.1744,
IND,CPI,TOT,IDX2015,A,2021,134.4423,
IDN,CPI,TOT,IDX2015,A,1968,0.6727341,
IDN,CPI,TOT,IDX2015,A,1969,0.7768726,
IDN,CPI,TOT,IDX2015,A,1970,0.8732006,
IDN,CPI,TOT,IDX2015,A,1971,0.9101698,
IDN,CPI,TOT,IDX2015,A,1972,0.9695287,
IDN,CPI,TOT,IDX2015,A,1973,1.270489,
IDN,CPI,TOT,IDX2015,A,1974,1.784932,
IDN,CPI,TOT,IDX2015,A,1975,2.127027,
IDN,CPI,TOT,IDX2015,A,1976,2.548788,
IDN,CPI,TOT,IDX2015,A,1977,2.830482,
IDN,CPI,TOT,IDX2015,A,1978,3.060107,
IDN,CPI,TOT,IDX2015,A,1979,3.556848,
IDN,CPI,TOT,IDX2015,A,1980,4.19834,
IDN,CPI,TOT,IDX2015,A,1981,4.713305,
IDN,CPI,TOT,IDX2015,A,1982,5.158496,
IDN,CPI,TOT,IDX2015,A,1983,5.767186,
IDN,CPI,TOT,IDX2015,A,1984,6.370147,
IDN,CPI,TOT,IDX2015,A,1985,6.671107,
IDN,CPI,TOT,IDX2015,A,1986,7.059543,
IDN,CPI,TOT,IDX2015,A,1987,7.714574,
IDN,CPI,TOT,IDX2015,A,1988,8.335238,
IDN,CPI,TOT,IDX2015,A,1989,8.869989,
IDN,CPI,TOT,IDX2015,A,1990,9.563551,
IDN,CPI,TOT,IDX2015,A,1991,10.46435,
IDN,CPI,TOT,IDX2015,A,1992,11.25164,
IDN,CPI,TOT,IDX2015,A,1993,12.33988,
IDN,CPI,TOT,IDX2015,A,1994,13.39272,
IDN,CPI,TOT,IDX2015,A,1995,14.65436,
IDN,CPI,TOT,IDX2015,A,1996,15.82279,
IDN,CPI,TOT,IDX2015,A,1997,16.80794,
IDN,CPI,TOT,IDX2015,A,1998,26.63236,
IDN,CPI,TOT,IDX2015,A,1999,32.08609,
IDN,CPI,TOT,IDX2015,A,2000,33.26962,
IDN,CPI,TOT,IDX2015,A,2001,37.09566,
IDN,CPI,TOT,IDX2015,A,2002,41.51009,
IDN,CPI,TOT,IDX2015,A,2003,44.31506,
IDN,CPI,TOT,IDX2015,A,2004,47.00235,
IDN,CPI,TOT,IDX2015,A,2005,51.9156,
IDN,CPI,TOT,IDX2015,A,2006,58.72105,
IDN,CPI,TOT,IDX2015,A,2007,62.48305,
IDN,CPI,TOT,IDX2015,A,2008,68.87299,
IDN,CPI,TOT,IDX2015,A,2009,71.89404,
IDN,CPI,TOT,IDX2015,A,2010,75.58522,
IDN,CPI,TOT,IDX2015,A,2011,79.63361,
IDN,CPI,TOT,IDX2015,A,2012,83.04153,
IDN,CPI,TOT,IDX2015,A,2013,88.36657,
IDN,CPI,TOT,IDX2015,A,2014,94.01755,
IDN,CPI,TOT,IDX2015,A,2015,100,
IDN,CPI,TOT,IDX2015,A,2016,103.5258,
IDN,CPI,TOT,IDX2015,A,2017,107.4689,
IDN,CPI,TOT,IDX2015,A,2018,110.9061,
IDN,CPI,TOT,IDX2015,A,2019,114.2672,
IDN,CPI,TOT,IDX2015,A,2020,116.4623,
IDN,CPI,TOT,IDX2015,A,2021,118.2792,
ISR,CPI,TOT,IDX2015,A,1970,0.001430831,
ISR,CPI,TOT,IDX2015,A,1971,0.001602139,
ISR,CPI,TOT,IDX2015,A,1972,0.001808518,
ISR,CPI,TOT,IDX2015,A,1973,0.002170807,
ISR,CPI,TOT,IDX2015,A,1974,0.003032182,
ISR,CPI,TOT,IDX2015,A,1975,0.004224034,
ISR,CPI,TOT,IDX2015,A,1976,0.005546615,
ISR,CPI,TOT,IDX2015,A,1977,0.007466671,
ISR,CPI,TOT,IDX2015,A,1978,0.01124114,
ISR,CPI,TOT,IDX2015,A,1979,0.02004409,
ISR,CPI,TOT,IDX2015,A,1980,0.04630685,
ISR,CPI,TOT,IDX2015,A,1981,0.1003933,
ISR,CPI,TOT,IDX2015,A,1982,0.221231,
ISR,CPI,TOT,IDX2015,A,1983,0.5441209,
ISR,CPI,TOT,IDX2015,A,1984,2.574865,
ISR,CPI,TOT,IDX2015,A,1985,10.52587,
ISR,CPI,TOT,IDX2015,A,1986,15.5746,
ISR,CPI,TOT,IDX2015,A,1987,18.54839,
ISR,CPI,TOT,IDX2015,A,1988,21.59778,
ISR,CPI,TOT,IDX2015,A,1989,25.98286,
ISR,CPI,TOT,IDX2015,A,1990,30.46875,
ISR,CPI,TOT,IDX2015,A,1991,36.26512,
ISR,CPI,TOT,IDX2015,A,1992,40.625,
ISR,CPI,TOT,IDX2015,A,1993,45.08569,
ISR,CPI,TOT,IDX2015,A,1994,50.62164,
ISR,CPI,TOT,IDX2015,A,1995,55.65356,
ISR,CPI,TOT,IDX2015,A,1996,61.99597,
ISR,CPI,TOT,IDX2015,A,1997,67.54872,
ISR,CPI,TOT,IDX2015,A,1998,71.26176,
ISR,CPI,TOT,IDX2015,A,1999,74.9496,
ISR,CPI,TOT,IDX2015,A,2000,75.73925,
ISR,CPI,TOT,IDX2015,A,2001,76.6129,
ISR,CPI,TOT,IDX2015,A,2002,81.02319,
ISR,CPI,TOT,IDX2015,A,2003,81.61122,
ISR,CPI,TOT,IDX2015,A,2004,81.2752,
ISR,CPI,TOT,IDX2015,A,2005,82.34207,
ISR,CPI,TOT,IDX2015,A,2006,84.03898,
ISR,CPI,TOT,IDX2015,A,2007,84.4254,
ISR,CPI,TOT,IDX2015,A,2008,88.27285,
ISR,CPI,TOT,IDX2015,A,2009,91.22144,
ISR,CPI,TOT,IDX2015,A,2010,93.6996,
ISR,CPI,TOT,IDX2015,A,2011,96.95901,
ISR,CPI,TOT,IDX2015,A,2012,98.59711,
ISR,CPI,TOT,IDX2015,A,2013,100.1512,
ISR,CPI,TOT,IDX2015,A,2014,100.6384,
ISR,CPI,TOT,IDX2015,A,2015,100,
ISR,CPI,TOT,IDX2015,A,2016,99.45396,
ISR,CPI,TOT,IDX2015,A,2017,99.69758,
ISR,CPI,TOT,IDX2015,A,2018,100.5124,
ISR,CPI,TOT,IDX2015,A,2019,101.3609,
ISR,CPI,TOT,IDX2015,A,2020,100.7645,
ISR,CPI,TOT,IDX2015,A,2021,102.2681,
LVA,CPI,TOT,IDX2015,A,1991,1.050715,
LVA,CPI,TOT,IDX2015,A,1992,11.05033,
LVA,CPI,TOT,IDX2015,A,1993,23.09404,
LVA,CPI,TOT,IDX2015,A,1994,31.39051,
LVA,CPI,TOT,IDX2015,A,1995,39.23058,
LVA,CPI,TOT,IDX2015,A,1996,46.13927,
LVA,CPI,TOT,IDX2015,A,1997,50.03683,
LVA,CPI,TOT,IDX2015,A,1998,52.36065,
LVA,CPI,TOT,IDX2015,A,1999,53.59888,
LVA,CPI,TOT,IDX2015,A,2000,55.02153,
LVA,CPI,TOT,IDX2015,A,2001,56.38994,
LVA,CPI,TOT,IDX2015,A,2002,57.48327,
LVA,CPI,TOT,IDX2015,A,2003,59.1748,
LVA,CPI,TOT,IDX2015,A,2004,62.83913,
LVA,CPI,TOT,IDX2015,A,2005,67.0798,
LVA,CPI,TOT,IDX2015,A,2006,71.46426,
LVA,CPI,TOT,IDX2015,A,2007,78.67714,
LVA,CPI,TOT,IDX2015,A,2008,90.79524,
LVA,CPI,TOT,IDX2015,A,2009,94.00404,
LVA,CPI,TOT,IDX2015,A,2010,92.98444,
LVA,CPI,TOT,IDX2015,A,2011,97.04855,
LVA,CPI,TOT,IDX2015,A,2012,99.2397,
LVA,CPI,TOT,IDX2015,A,2013,99.21047,
LVA,CPI,TOT,IDX2015,A,2014,99.82607,
LVA,CPI,TOT,IDX2015,A,2015,100,
LVA,CPI,TOT,IDX2015,A,2016,100.1406,
LVA,CPI,TOT,IDX2015,A,2017,103.0751,
LVA,CPI,TOT,IDX2015,A,2018,105.6875,
LVA,CPI,TOT,IDX2015,A,2019,108.6588,
LVA,CPI,TOT,IDX2015,A,2020,108.8969,
LVA,CPI,TOT,IDX2015,A,2021,112.4641,
LTU,CPI,TOT,IDX2015,A,1991,0.3464583,
LTU,CPI,TOT,IDX2015,A,1992,3.882483,
LTU,CPI,TOT,IDX2015,A,1993,19.81821,
LTU,CPI,TOT,IDX2015,A,1994,34.13779,
LTU,CPI,TOT,IDX2015,A,1995,47.67262,
LTU,CPI,TOT,IDX2015,A,1996,59.41209,
LTU,CPI,TOT,IDX2015,A,1997,64.68851,
LTU,CPI,TOT,IDX2015,A,1998,67.96664,
LTU,CPI,TOT,IDX2015,A,1999,68.46113,
LTU,CPI,TOT,IDX2015,A,2000,69.13315,
LTU,CPI,TOT,IDX2015,A,2001,70.07829,
LTU,CPI,TOT,IDX2015,A,2002,70.27556,
LTU,CPI,TOT,IDX2015,A,2003,69.47842,
LTU,CPI,TOT,IDX2015,A,2004,70.28722,
LTU,CPI,TOT,IDX2015,A,2005,72.15579,
LTU,CPI,TOT,IDX2015,A,2006,74.85378,
LTU,CPI,TOT,IDX2015,A,2007,79.14828,
LTU,CPI,TOT,IDX2015,A,2008,87.79592,
LTU,CPI,TOT,IDX2015,A,2009,91.70551,
LTU,CPI,TOT,IDX2015,A,2010,92.91531,
LTU,CPI,TOT,IDX2015,A,2011,96.75297,
LTU,CPI,TOT,IDX2015,A,2012,99.74261,
LTU,CPI,TOT,IDX2015,A,2013,100.7874,
LTU,CPI,TOT,IDX2015,A,2014,100.892,
LTU,CPI,TOT,IDX2015,A,2015,99.99999,
LTU,CPI,TOT,IDX2015,A,2016,100.9055,
LTU,CPI,TOT,IDX2015,A,2017,104.6621,
LTU,CPI,TOT,IDX2015,A,2018,107.4858,
LTU,CPI,TOT,IDX2015,A,2019,109.9951,
LTU,CPI,TOT,IDX2015,A,2020,111.3149,
LTU,CPI,TOT,IDX2015,A,2021,116.5284,
RUS,CPI,TOT,IDX2015,A,1992,0.03536987,
RUS,CPI,TOT,IDX2015,A,1993,0.3445895,
RUS,CPI,TOT,IDX2015,A,1994,1.404969,
RUS,CPI,TOT,IDX2015,A,1995,4.178579,
RUS,CPI,TOT,IDX2015,A,1996,6.173935,
RUS,CPI,TOT,IDX2015,A,1997,7.085289,
RUS,CPI,TOT,IDX2015,A,1998,9.046901,
RUS,CPI,TOT,IDX2015,A,1999,16.8043,
RUS,CPI,TOT,IDX2015,A,2000,20.29939,
RUS,CPI,TOT,IDX2015,A,2001,24.65909,
RUS,CPI,TOT,IDX2015,A,2002,28.55245,
RUS,CPI,TOT,IDX2015,A,2003,32.45365,
RUS,CPI,TOT,IDX2015,A,2004,35.9874,
RUS,CPI,TOT,IDX2015,A,2005,40.55252,
RUS,CPI,TOT,IDX2015,A,2006,44.4734,
RUS,CPI,TOT,IDX2015,A,2007,48.47925,
RUS,CPI,TOT,IDX2015,A,2008,55.32005,
RUS,CPI,TOT,IDX2015,A,2009,61.76335,
RUS,CPI,TOT,IDX2015,A,2010,65.99377,
RUS,CPI,TOT,IDX2015,A,2011,71.56395,
RUS,CPI,TOT,IDX2015,A,2012,75.19563,
RUS,CPI,TOT,IDX2015,A,2013,80.27413,
RUS,CPI,TOT,IDX2015,A,2014,86.55431,
RUS,CPI,TOT,IDX2015,A,2015,100,
RUS,CPI,TOT,IDX2015,A,2016,107.0424,
RUS,CPI,TOT,IDX2015,A,2017,110.9852,
RUS,CPI,TOT,IDX2015,A,2018,114.1797,
RUS,CPI,TOT,IDX2015,A,2019,119.2839,
RUS,CPI,TOT,IDX2015,A,2020,123.3177,
RUS,CPI,TOT,IDX2015,A,2021,131.5731,
SAU,CPI,TOT,IDX2015,A,1995,66.80762,
SAU,CPI,TOT,IDX2015,A,1996,67.62405,
SAU,CPI,TOT,IDX2015,A,1997,67.6627,
SAU,CPI,TOT,IDX2015,A,1998,67.41149,
SAU,CPI,TOT,IDX2015,A,1999,66.51238,
SAU,CPI,TOT,IDX2015,A,2000,65.76412,
SAU,CPI,TOT,IDX2015,A,2001,65.02694,
SAU,CPI,TOT,IDX2015,A,2002,65.18768,
SAU,CPI,TOT,IDX2015,A,2003,65.58675,
SAU,CPI,TOT,IDX2015,A,2004,65.92486,
SAU,CPI,TOT,IDX2015,A,2005,66.24079,
SAU,CPI,TOT,IDX2015,A,2006,67.70406,
SAU,CPI,TOT,IDX2015,A,2007,70.52586,
SAU,CPI,TOT,IDX2015,A,2008,77.48693,
SAU,CPI,TOT,IDX2015,A,2009,81.40562,
SAU,CPI,TOT,IDX2015,A,2010,85.7522,
SAU,CPI,TOT,IDX2015,A,2011,90.74831,B
SAU,CPI,TOT,IDX2015,A,2012,93.3494,
SAU,CPI,TOT,IDX2015,A,2013,96.647,
SAU,CPI,TOT,IDX2015,A,2014,98.8083,
SAU,CPI,TOT,IDX2015,A,2015,100,
SAU,CPI,TOT,IDX2015,A,2016,102.0688,
SAU,CPI,TOT,IDX2015,A,2017,101.2133,
SAU,CPI,TOT,IDX2015,A,2018,103.7013,
SAU,CPI,TOT,IDX2015,A,2019,101.5305,
SAU,CPI,TOT,IDX2015,A,2020,105.0286,
SAU,CPI,TOT,IDX2015,A,2021,108.246,
SVN,CPI,TOT,IDX2015,A,1980,0.000400087,
SVN,CPI,TOT,IDX2015,A,1981,0.000570616,
SVN,CPI,TOT,IDX2015,A,1982,0.000742443,
SVN,CPI,TOT,IDX2015,A,1983,0.001041005,
SVN,CPI,TOT,IDX2015,A,1984,0.001599733,
SVN,CPI,TOT,IDX2015,A,1985,0.002870023,
SVN,CPI,TOT,IDX2015,A,1986,0.005621988,
SVN,CPI,TOT,IDX2015,A,1987,0.0130471,
SVN,CPI,TOT,IDX2015,A,1988,0.0389787,
SVN,CPI,TOT,IDX2015,A,1989,0.5384687,
SVN,CPI,TOT,IDX2015,A,1990,3.511266,
SVN,CPI,TOT,IDX2015,A,1991,7.543355,
SVN,CPI,TOT,IDX2015,A,1992,23.3794,
SVN,CPI,TOT,IDX2015,A,1993,30.8052,
SVN,CPI,TOT,IDX2015,A,1994,37.27177,
SVN,CPI,TOT,IDX2015,A,1995,42.28994,
SVN,CPI,TOT,IDX2015,A,1996,46.46161,
SVN,CPI,TOT,IDX2015,A,1997,50.34565,
SVN,CPI,TOT,IDX2015,A,1998,54.31851,
SVN,CPI,TOT,IDX2015,A,1999,57.66213,
SVN,CPI,TOT,IDX2015,A,2000,62.80083,
SVN,CPI,TOT,IDX2015,A,2001,68.06333,
SVN,CPI,TOT,IDX2015,A,2002,73.155,
SVN,CPI,TOT,IDX2015,A,2003,77.21083,
SVN,CPI,TOT,IDX2015,A,2004,79.985,
SVN,CPI,TOT,IDX2015,A,2005,81.94583,
SVN,CPI,TOT,IDX2015,A,2006,83.96,
SVN,CPI,TOT,IDX2015,A,2007,87.03083,
SVN,CPI,TOT,IDX2015,A,2008,91.94583,
SVN,CPI,TOT,IDX2015,A,2009,92.7175,
SVN,CPI,TOT,IDX2015,A,2010,94.3875,
SVN,CPI,TOT,IDX2015,A,2011,96.08916,
SVN,CPI,TOT,IDX2015,A,2012,98.585,
SVN,CPI,TOT,IDX2015,A,2013,100.3292,
SVN,CPI,TOT,IDX2015,A,2014,100.5292,
SVN,CPI,TOT,IDX2015,A,2015,100.0008,
SVN,CPI,TOT,IDX2015,A,2016,99.94583,
SVN,CPI,TOT,IDX2015,A,2017,101.3742,
SVN,CPI,TOT,IDX2015,A,2018,103.1367,
SVN,CPI,TOT,IDX2015,A,2019,104.8183,
SVN,CPI,TOT,IDX2015,A,2020,104.7608,
SVN,CPI,TOT,IDX2015,A,2021,106.7692,
ZAF,CPI,TOT,IDX2015,A,1957,1.282509,
ZAF,CPI,TOT,IDX2015,A,1958,1.326916,
ZAF,CPI,TOT,IDX2015,A,1959,1.343098,
ZAF,CPI,TOT,IDX2015,A,1960,1.360408,
ZAF,CPI,TOT,IDX2015,A,1961,1.389009,
ZAF,CPI,TOT,IDX2015,A,1962,1.40632,
ZAF,CPI,TOT,IDX2015,A,1963,1.425136,
ZAF,CPI,TOT,IDX2015,A,1964,1.461263,
ZAF,CPI,TOT,IDX2015,A,1965,1.520722,
ZAF,CPI,TOT,IDX2015,A,1966,1.573784,
ZAF,CPI,TOT,IDX2015,A,1967,1.62948,
ZAF,CPI,TOT,IDX2015,A,1968,1.661843,
ZAF,CPI,TOT,IDX2015,A,1969,1.715657,
ZAF,CPI,TOT,IDX2015,A,1970,1.801301,
ZAF,CPI,TOT,IDX2015,A,1971,1.908612,
ZAF,CPI,TOT,IDX2015,A,1972,2.031254,
ZAF,CPI,TOT,IDX2015,A,1973,2.222882,
ZAF,CPI,TOT,IDX2015,A,1974,2.483495,
ZAF,CPI,TOT,IDX2015,A,1975,2.816928,
ZAF,CPI,TOT,IDX2015,A,1976,3.127365,
ZAF,CPI,TOT,IDX2015,A,1977,3.476127,
ZAF,CPI,TOT,IDX2015,A,1978,3.863215,
ZAF,CPI,TOT,IDX2015,A,1979,4.376778,
ZAF,CPI,TOT,IDX2015,A,1980,4.974656,
ZAF,CPI,TOT,IDX2015,A,1981,5.733502,
ZAF,CPI,TOT,IDX2015,A,1982,6.572832,
ZAF,CPI,TOT,IDX2015,A,1983,7.381501,
ZAF,CPI,TOT,IDX2015,A,1984,8.232327,
ZAF,CPI,TOT,IDX2015,A,1985,9.573722,
ZAF,CPI,TOT,IDX2015,A,1986,11.35969,
ZAF,CPI,TOT,IDX2015,A,1987,13.19549,
ZAF,CPI,TOT,IDX2015,A,1988,14.88181,
ZAF,CPI,TOT,IDX2015,A,1989,17.07403,
ZAF,CPI,TOT,IDX2015,A,1990,19.5192,
ZAF,CPI,TOT,IDX2015,A,1991,22.51243,
ZAF,CPI,TOT,IDX2015,A,1992,25.63596,
ZAF,CPI,TOT,IDX2015,A,1993,28.12712,
ZAF,CPI,TOT,IDX2015,A,1994,30.64128,
ZAF,CPI,TOT,IDX2015,A,1995,33.30107,
ZAF,CPI,TOT,IDX2015,A,1996,35.75007,
ZAF,CPI,TOT,IDX2015,A,1997,38.82378,
ZAF,CPI,TOT,IDX2015,A,1998,41.49507,
ZAF,CPI,TOT,IDX2015,A,1999,43.64513,
ZAF,CPI,TOT,IDX2015,A,2000,45.97533,
ZAF,CPI,TOT,IDX2015,A,2001,48.59679,
ZAF,CPI,TOT,IDX2015,A,2002,53.21092,
ZAF,CPI,TOT,IDX2015,A,2003,56.23299,
ZAF,CPI,TOT,IDX2015,A,2004,55.84384,
ZAF,CPI,TOT,IDX2015,A,2005,56.99582,
ZAF,CPI,TOT,IDX2015,A,2006,58.84471,
ZAF,CPI,TOT,IDX2015,A,2007,62.48002,
ZAF,CPI,TOT,IDX2015,A,2008,68.77461,
ZAF,CPI,TOT,IDX2015,A,2009,73.73692,
ZAF,CPI,TOT,IDX2015,A,2010,76.75256,
ZAF,CPI,TOT,IDX2015,A,2011,80.58962,
ZAF,CPI,TOT,IDX2015,A,2012,85.2031,
ZAF,CPI,TOT,IDX2015,A,2013,90.13165,
ZAF,CPI,TOT,IDX2015,A,2014,95.65658,
ZAF,CPI,TOT,IDX2015,A,2015,100,
ZAF,CPI,TOT,IDX2015,A,2016,106.5714,
ZAF,CPI,TOT,IDX2015,A,2017,112.0963,
